file,classes_id,classes,n_classes
2008_006743,[12],['dog'],1
2008_006798,"[12, 15]","['dog', 'person']",2
2008_006811,[12],['dog'],1
2008_006870,"[12, 15]","['dog', 'person']",2
2008_006908,[12],['dog'],1
2008_006965,[12],['dog'],1
2008_006968,[12],['dog'],1
2008_006981,[12],['dog'],1
2008_007012,[12],['dog'],1
2008_007021,"[12, 18]","['dog', 'sofa']",2
2008_007028,[12],['dog'],1
2008_007045,[12],['dog'],1
2008_007057,[12],['dog'],1
2008_007073,[12],['dog'],1
2008_007081,[12],['dog'],1
2008_007108,"[12, 16]","['dog', 'pottedplant']",2
2008_007118,[12],['dog'],1
2008_007131,[12],['dog'],1
2008_007163,"[12, 15]","['dog', 'person']",2
2008_007208,[12],['dog'],1
2008_007236,[12],['dog'],1
2008_007274,[12],['dog'],1
2008_007279,[12],['dog'],1
2008_007312,[12],['dog'],1
2008_007320,[12],['dog'],1
2008_007344,"[12, 14]","['dog', 'motorbike']",2
2008_007358,[12],['dog'],1
2008_007384,[12],['dog'],1
2008_007417,[12],['dog'],1
2008_007433,[12],['dog'],1
2008_007455,[12],['dog'],1
2008_007461,"[12, 16]","['dog', 'pottedplant']",2
2008_007471,[12],['dog'],1
2008_007491,[12],['dog'],1
2008_007509,"[12, 15]","['dog', 'person']",2
2008_007513,[12],['dog'],1
2008_007519,[12],['dog'],1
2008_007537,"[12, 15]","['dog', 'person']",2
2008_007538,[12],['dog'],1
2008_007559,[12],['dog'],1
2008_007567,"[12, 15, 20]","['dog', 'person', 'tvmonitor']",3
2008_007581,[12],['dog'],1
2008_007583,[12],['dog'],1
2008_007621,"[12, 16]","['dog', 'pottedplant']",2
2008_007649,[12],['dog'],1
2008_007665,"[12, 15]","['dog', 'person']",2
2008_007668,[12],['dog'],1
2008_007694,[12],['dog'],1
2008_007710,"[12, 15]","['dog', 'person']",2
2008_007735,[12],['dog'],1
2008_007745,"[12, 15]","['dog', 'person']",2
2008_007770,"[12, 15]","['dog', 'person']",2
2008_007781,[12],['dog'],1
2008_007805,[12],['dog'],1
2008_007819,[12],['dog'],1
2008_007840,[12],['dog'],1
2008_007871,[12],['dog'],1
2008_007875,[12],['dog'],1
2008_007902,"[12, 15]","['dog', 'person']",2
2008_007907,[12],['dog'],1
2008_007917,"[12, 15]","['dog', 'person']",2
2008_007937,[12],['dog'],1
2008_008433,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2008_008578,"[12, 18]","['dog', 'sofa']",2
2008_008622,"[12, 18]","['dog', 'sofa']",2
2008_008636,[12],['dog'],1
2008_008714,"[12, 17]","['dog', 'sheep']",2
2009_000016,"[12, 18]","['dog', 'sofa']",2
2009_000029,[12],['dog'],1
2009_000045,[12],['dog'],1
2009_000088,[12],['dog'],1
2009_000142,"[12, 18]","['dog', 'sofa']",2
2009_000145,"[12, 15]","['dog', 'person']",2
2009_000156,[12],['dog'],1
2009_000181,[12],['dog'],1
2009_000189,"[12, 18]","['dog', 'sofa']",2
2009_000287,[12],['dog'],1
2009_000321,[12],['dog'],1
2009_000339,[12],['dog'],1
2009_000400,[12],['dog'],1
2009_000410,[12],['dog'],1
2009_000416,"[12, 18]","['dog', 'sofa']",2
2009_000449,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2009_000452,[12],['dog'],1
2009_000496,"[12, 15]","['dog', 'person']",2
2009_000499,[12],['dog'],1
2009_000512,[12],['dog'],1
2009_000539,"[12, 15]","['dog', 'person']",2
2009_000550,"[12, 15]","['dog', 'person']",2
2009_000586,[12],['dog'],1
2009_000593,[12],['dog'],1
2009_000600,[12],['dog'],1
2009_000636,[12],['dog'],1
2009_000647,[12],['dog'],1
2009_000651,[12],['dog'],1
2009_000702,[12],['dog'],1
2009_000770,[12],['dog'],1
2009_000774,[12],['dog'],1
2009_000778,[12],['dog'],1
2009_000779,"[12, 18]","['dog', 'sofa']",2
2009_000804,[12],['dog'],1
2009_000839,[12],['dog'],1
2009_000856,"[12, 15]","['dog', 'person']",2
2009_000869,[12],['dog'],1
2009_000871,[12],['dog'],1
2009_000874,[12],['dog'],1
2009_000892,[12],['dog'],1
2009_000923,[12],['dog'],1
2009_000935,[12],['dog'],1
2009_000953,[12],['dog'],1
2009_000979,[12],['dog'],1
2009_000989,[12],['dog'],1
2009_001006,[12],['dog'],1
2009_001052,[12],['dog'],1
2009_001066,[12],['dog'],1
2009_001075,[12],['dog'],1
2009_001124,[12],['dog'],1
2009_001133,"[12, 15, 20]","['dog', 'person', 'tvmonitor']",3
2009_001139,[12],['dog'],1
2009_001201,[12],['dog'],1
2009_001225,[12],['dog'],1
2009_001251,[12],['dog'],1
2009_001271,[12],['dog'],1
2009_001286,"[12, 15]","['dog', 'person']",2
2009_001288,[12],['dog'],1
2009_001329,[12],['dog'],1
2009_001367,[12],['dog'],1
2009_001368,[12],['dog'],1
2009_001424,[12],['dog'],1
2009_001446,"[12, 16, 18]","['dog', 'pottedplant', 'sofa']",3
2009_001449,[12],['dog'],1
2009_001470,"[12, 18]","['dog', 'sofa']",2
2009_001476,[12],['dog'],1
2009_001498,[12],['dog'],1
2009_001535,[12],['dog'],1
2009_001538,[12],['dog'],1
2009_001553,"[12, 15, 20]","['dog', 'person', 'tvmonitor']",3
2009_001568,[12],['dog'],1
2009_001577,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2009_001589,[12],['dog'],1
2009_001606,[12],['dog'],1
2009_001687,"[12, 15]","['dog', 'person']",2
2009_001706,[12],['dog'],1
2009_001733,[12],['dog'],1
2009_001774,"[12, 18]","['dog', 'sofa']",2
2009_001792,[12],['dog'],1
2009_001828,[12],['dog'],1
2009_001833,[12],['dog'],1
2009_001869,[12],['dog'],1
2009_001881,[12],['dog'],1
2009_001885,"[12, 13]","['dog', 'horse']",2
2009_001902,[12],['dog'],1
2009_001916,[12],['dog'],1
2009_001952,"[12, 15]","['dog', 'person']",2
2009_001962,[12],['dog'],1
2009_001971,"[12, 15]","['dog', 'person']",2
2009_002012,[12],['dog'],1
2009_002031,[12],['dog'],1
2009_002039,[12],['dog'],1
2009_002093,[12],['dog'],1
2009_002155,[12],['dog'],1
2009_002177,"[12, 15]","['dog', 'person']",2
2009_002192,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2009_002193,[12],['dog'],1
2009_002198,[12],['dog'],1
2009_002215,[12],['dog'],1
2009_002259,[12],['dog'],1
2009_002273,"[12, 15]","['dog', 'person']",2
2009_002285,"[12, 15]","['dog', 'person']",2
2009_002302,[12],['dog'],1
2009_002324,[12],['dog'],1
2009_002333,"[12, 15]","['dog', 'person']",2
2009_002370,"[12, 18]","['dog', 'sofa']",2
2009_002373,[12],['dog'],1
2009_002408,"[12, 18]","['dog', 'sofa']",2
2009_002419,[12],['dog'],1
2009_002445,[12],['dog'],1
2009_002456,[12],['dog'],1
2009_002460,[12],['dog'],1
2009_002476,[12],['dog'],1
2009_002500,"[12, 15]","['dog', 'person']",2
2009_002522,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2009_002539,[12],['dog'],1
2009_002553,[12],['dog'],1
2009_002563,[12],['dog'],1
2009_002586,"[12, 15]","['dog', 'person']",2
2009_002605,[12],['dog'],1
2009_002609,[12],['dog'],1
2009_002672,[12],['dog'],1
2009_002681,"[12, 18]","['dog', 'sofa']",2
2009_002687,[12],['dog'],1
2009_002728,[12],['dog'],1
2009_002789,[12],['dog'],1
2009_002803,[12],['dog'],1
2009_002807,"[12, 15]","['dog', 'person']",2
2009_002845,[12],['dog'],1
2009_002847,[12],['dog'],1
2009_002865,[12],['dog'],1
2009_002893,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2009_002908,[12],['dog'],1
2009_002925,"[12, 15]","['dog', 'person']",2
2009_002958,[12],['dog'],1
2009_003023,[12],['dog'],1
2009_003063,[12],['dog'],1
2009_003095,[12],['dog'],1
2009_003122,[12],['dog'],1
2009_003130,[12],['dog'],1
2009_003156,"[12, 18]","['dog', 'sofa']",2
2009_003172,[12],['dog'],1
2009_003194,[12],['dog'],1
2009_003209,[12],['dog'],1
2009_003217,[12],['dog'],1
2009_003225,[12],['dog'],1
2009_003241,[12],['dog'],1
2009_003262,"[12, 15]","['dog', 'person']",2
2009_003271,"[12, 17]","['dog', 'sheep']",2
2009_003277,[12],['dog'],1
2009_003301,"[12, 16]","['dog', 'pottedplant']",2
2009_003369,[12],['dog'],1
2009_003375,[12],['dog'],1
2009_003395,[12],['dog'],1
2009_003402,[12],['dog'],1
2009_003466,[12],['dog'],1
2009_003467,[12],['dog'],1
2009_003499,"[12, 15]","['dog', 'person']",2
2009_003513,[12],['dog'],1
2009_003538,[12],['dog'],1
2009_003612,[12],['dog'],1
2009_003627,"[12, 15]","['dog', 'person']",2
2009_003708,[12],['dog'],1
2009_003711,"[12, 18]","['dog', 'sofa']",2
2009_003714,[12],['dog'],1
2009_003717,[12],['dog'],1
2009_003735,[12],['dog'],1
2009_003756,[12],['dog'],1
2009_003786,[12],['dog'],1
2009_003810,[12],['dog'],1
2009_003816,"[12, 15]","['dog', 'person']",2
2009_003827,[12],['dog'],1
2009_003902,[12],['dog'],1
2009_003913,[12],['dog'],1
2009_003928,[12],['dog'],1
2009_003986,"[12, 15]","['dog', 'person']",2
2009_003992,[12],['dog'],1
2009_004012,[12],['dog'],1
2009_004016,[12],['dog'],1
2009_004020,"[12, 15]","['dog', 'person']",2
2009_004033,[12],['dog'],1
2009_004074,"[12, 15]","['dog', 'person']",2
2009_004076,"[12, 18]","['dog', 'sofa']",2
2009_004082,[12],['dog'],1
2009_004095,"[12, 15]","['dog', 'person']",2
2009_004111,[12],['dog'],1
2009_004139,[12],['dog'],1
2009_004193,"[12, 18]","['dog', 'sofa']",2
2009_004200,[12],['dog'],1
2009_004227,"[12, 15]","['dog', 'person']",2
2009_004264,"[12, 16, 18]","['dog', 'pottedplant', 'sofa']",3
2009_004277,[12],['dog'],1
2009_004319,[12],['dog'],1
2009_004361,[12],['dog'],1
2009_004390,[12],['dog'],1
2009_004392,[12],['dog'],1
2009_004403,"[12, 15]","['dog', 'person']",2
2009_004411,[12],['dog'],1
2009_004425,[12],['dog'],1
2009_004465,[12],['dog'],1
2009_004483,[12],['dog'],1
2009_004507,"[12, 15]","['dog', 'person']",2
2009_004545,[12],['dog'],1
2009_004560,"[12, 18]","['dog', 'sofa']",2
2009_004581,[12],['dog'],1
2009_004592,[12],['dog'],1
2009_004593,"[12, 18]","['dog', 'sofa']",2
2009_004614,[12],['dog'],1
2009_004628,[12],['dog'],1
2009_004634,[12],['dog'],1
2009_004645,"[12, 15, 16]","['dog', 'person', 'pottedplant']",3
2009_004648,"[12, 15]","['dog', 'person']",2
2009_004688,[12],['dog'],1
2009_004716,[12],['dog'],1
2009_004728,[12],['dog'],1
2009_004744,[12],['dog'],1
2009_004763,"[12, 20]","['dog', 'tvmonitor']",2
2009_004772,[12],['dog'],1
2009_004782,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2009_004828,[12],['dog'],1
2009_004855,[12],['dog'],1
2009_004889,[12],['dog'],1
2009_004907,[12],['dog'],1
2009_004961,[12],['dog'],1
2009_004994,"[12, 15]","['dog', 'person']",2
2009_005055,[12],['dog'],1
2009_005073,[12],['dog'],1
2009_005102,[12],['dog'],1
2009_005107,[12],['dog'],1
2009_005153,[12],['dog'],1
2009_005162,[12],['dog'],1
2009_005185,"[12, 15]","['dog', 'person']",2
2009_005225,[12],['dog'],1
2009_005272,[12],['dog'],1
2010_000014,[12],['dog'],1
2010_000020,"[12, 15]","['dog', 'person']",2
2010_000026,[12],['dog'],1
2010_000033,[12],['dog'],1
2010_000045,[12],['dog'],1
2010_000061,[12],['dog'],1
2010_000072,[12],['dog'],1
2010_000074,"[12, 15]","['dog', 'person']",2
2010_000079,[12],['dog'],1
2010_000082,[12],['dog'],1
2010_000098,[12],['dog'],1
2010_000110,[12],['dog'],1
2010_000124,[12],['dog'],1
2010_000127,[12],['dog'],1
2010_000140,"[12, 15]","['dog', 'person']",2
2010_000152,[12],['dog'],1
2010_000159,[12],['dog'],1
2010_000162,"[12, 15]","['dog', 'person']",2
2010_000170,[12],['dog'],1
2010_000183,[12],['dog'],1
2010_000203,[12],['dog'],1
2010_000216,[12],['dog'],1
2010_000227,[12],['dog'],1
2010_000245,"[12, 15]","['dog', 'person']",2
2010_000247,[12],['dog'],1
2010_000262,"[12, 14, 15]","['dog', 'motorbike', 'person']",3
2010_000263,[12],['dog'],1
2010_000266,[12],['dog'],1
2010_000276,[12],['dog'],1
2010_000286,[12],['dog'],1
2010_000293,[12],['dog'],1
2010_000312,[12],['dog'],1
2010_000320,[12],['dog'],1
2010_000351,[12],['dog'],1
2010_000362,[12],['dog'],1
2010_000370,[12],['dog'],1
2010_000395,[12],['dog'],1
2010_000415,[12],['dog'],1
2010_000422,[12],['dog'],1
2010_000453,[12],['dog'],1
2010_000456,[12],['dog'],1
2010_000475,[12],['dog'],1
2010_000484,[12],['dog'],1
2010_000515,[12],['dog'],1
2010_000561,[12],['dog'],1
2010_000574,"[12, 15]","['dog', 'person']",2
2010_000577,"[12, 15]","['dog', 'person']",2
2010_000608,[12],['dog'],1
2010_000626,[12],['dog'],1
2010_000635,[12],['dog'],1
2010_000644,[12],['dog'],1
2010_000648,"[12, 15]","['dog', 'person']",2
2010_000655,[12],['dog'],1
2010_000681,[12],['dog'],1
2010_000690,[12],['dog'],1
2010_000716,[12],['dog'],1
2010_000731,[12],['dog'],1
2010_000746,[12],['dog'],1
2010_000760,"[12, 15]","['dog', 'person']",2
2010_000771,[12],['dog'],1
2010_000785,[12],['dog'],1
2010_000788,[12],['dog'],1
2010_000811,[12],['dog'],1
2010_000837,[12],['dog'],1
2010_000846,[12],['dog'],1
2010_000862,[12],['dog'],1
2010_000870,[12],['dog'],1
2010_000879,[12],['dog'],1
2010_000883,"[12, 15]","['dog', 'person']",2
2010_000889,[12],['dog'],1
2010_000899,[12],['dog'],1
2010_000904,[12],['dog'],1
2010_000926,[12],['dog'],1
2010_000973,"[12, 16]","['dog', 'pottedplant']",2
2010_000975,[12],['dog'],1
2010_000983,[12],['dog'],1
2010_000989,[12],['dog'],1
2010_001002,[12],['dog'],1
2010_001006,"[12, 15]","['dog', 'person']",2
2010_001009,[12],['dog'],1
2010_001023,[12],['dog'],1
2010_001032,[12],['dog'],1
2010_001063,[12],['dog'],1
2010_001074,[12],['dog'],1
2010_001092,"[12, 15]","['dog', 'person']",2
2010_001099,"[12, 20]","['dog', 'tvmonitor']",2
2010_001112,"[12, 15]","['dog', 'person']",2
2010_001124,[12],['dog'],1
2010_001154,[12],['dog'],1
2010_001158,"[12, 15]","['dog', 'person']",2
2010_001172,[12],['dog'],1
2010_001211,[12],['dog'],1
2010_001218,"[12, 15]","['dog', 'person']",2
2010_001229,[12],['dog'],1
2010_001237,[12],['dog'],1
2010_001242,[12],['dog'],1
2010_001253,[12],['dog'],1
2010_001264,[12],['dog'],1
2010_001273,[12],['dog'],1
2010_001279,[12],['dog'],1
2010_001282,[12],['dog'],1
2010_001293,[12],['dog'],1
2010_001299,[12],['dog'],1
2010_001301,[12],['dog'],1
2010_001305,[12],['dog'],1
2010_001311,[12],['dog'],1
2010_001326,[12],['dog'],1
2010_001339,[12],['dog'],1
2010_001355,[12],['dog'],1
2010_001370,[12],['dog'],1
2010_001376,[12],['dog'],1
2010_001390,[12],['dog'],1
2010_001399,"[12, 15]","['dog', 'person']",2
2010_001407,[12],['dog'],1
2010_001421,[12],['dog'],1
2010_001422,[12],['dog'],1
2010_001425,[12],['dog'],1
2010_001432,[12],['dog'],1
2010_001450,[12],['dog'],1
2010_001461,[12],['dog'],1
2010_001464,[12],['dog'],1
2010_001473,[12],['dog'],1
2010_001487,[12],['dog'],1
2010_001497,[12],['dog'],1
2010_001518,[12],['dog'],1
2010_001529,[12],['dog'],1
2010_001537,[12],['dog'],1
2010_001543,"[12, 15]","['dog', 'person']",2
2010_001563,"[12, 15]","['dog', 'person']",2
2010_001571,[12],['dog'],1
2010_001596,[12],['dog'],1
2010_001601,[12],['dog'],1
2010_001626,[12],['dog'],1
2010_001633,[12],['dog'],1
2010_001635,"[12, 15]","['dog', 'person']",2
2010_001644,[12],['dog'],1
2010_001659,[12],['dog'],1
2010_001665,[12],['dog'],1
2010_001679,[12],['dog'],1
2010_001687,[12],['dog'],1
2010_001689,"[12, 15]","['dog', 'person']",2
2010_001705,[12],['dog'],1
2010_001706,[12],['dog'],1
2010_001709,[12],['dog'],1
2010_001720,"[12, 15]","['dog', 'person']",2
2010_001756,"[12, 15]","['dog', 'person']",2
2010_001760,[12],['dog'],1
2010_001768,"[12, 15]","['dog', 'person']",2
2010_001776,[12],['dog'],1
2010_001795,[12],['dog'],1
2010_001837,"[12, 15]","['dog', 'person']",2
2010_001838,[12],['dog'],1
2010_001841,[12],['dog'],1
2010_001843,"[12, 16]","['dog', 'pottedplant']",2
2010_001845,[12],['dog'],1
2010_001858,[12],['dog'],1
2010_001869,[12],['dog'],1
2010_001891,"[12, 15]","['dog', 'person']",2
2010_001896,[12],['dog'],1
2010_001904,[12],['dog'],1
2010_001908,"[12, 15]","['dog', 'person']",2
2010_001924,[12],['dog'],1
2010_001929,[12],['dog'],1
2010_001933,[12],['dog'],1
2010_001944,[12],['dog'],1
2010_001956,[12],['dog'],1
2010_001976,[12],['dog'],1
2010_002005,[12],['dog'],1
2010_002020,[12],['dog'],1
2010_002022,"[12, 15]","['dog', 'person']",2
2010_002029,[12],['dog'],1
2010_002037,[12],['dog'],1
2010_002042,[12],['dog'],1
2010_002060,[12],['dog'],1
2010_002067,"[12, 15]","['dog', 'person']",2
2010_002089,[12],['dog'],1
2010_002095,[12],['dog'],1
2010_002105,[12],['dog'],1
2010_002129,[12],['dog'],1
2010_002187,[12],['dog'],1
2010_002220,[12],['dog'],1
2010_002228,[12],['dog'],1
2010_002248,[12],['dog'],1
2010_002276,"[12, 15]","['dog', 'person']",2
2010_002287,[12],['dog'],1
2010_002299,[12],['dog'],1
2010_002309,[12],['dog'],1
2010_002313,[12],['dog'],1
2010_002318,[12],['dog'],1
2010_002332,[12],['dog'],1
2010_002338,[12],['dog'],1
2010_002349,[12],['dog'],1
2010_002365,[12],['dog'],1
2010_002382,[12],['dog'],1
2010_002391,[12],['dog'],1
2010_002398,[12],['dog'],1
2010_002399,[12],['dog'],1
2010_002402,"[12, 20]","['dog', 'tvmonitor']",2
2010_002410,[12],['dog'],1
2010_002449,[12],['dog'],1
2010_002456,[12],['dog'],1
2010_002458,[12],['dog'],1
2010_002468,[12],['dog'],1
2010_002480,[12],['dog'],1
2010_002499,[12],['dog'],1
2010_002527,[12],['dog'],1
2010_002534,[12],['dog'],1
2010_002551,[12],['dog'],1
2010_002552,"[12, 15]","['dog', 'person']",2
2010_002561,"[12, 15, 20]","['dog', 'person', 'tvmonitor']",3
2010_002562,[12],['dog'],1
2010_002570,"[12, 15]","['dog', 'person']",2
2010_002580,[12],['dog'],1
2010_002589,[12],['dog'],1
2010_002601,[12],['dog'],1
2010_002616,[12],['dog'],1
2010_002631,[12],['dog'],1
2010_002644,[12],['dog'],1
2010_002654,[12],['dog'],1
2010_002659,[12],['dog'],1
2010_002674,[12],['dog'],1
2010_002679,"[12, 15]","['dog', 'person']",2
2010_002696,"[12, 15]","['dog', 'person']",2
2010_002741,[12],['dog'],1
2010_002759,[12],['dog'],1
2010_002775,[12],['dog'],1
2010_002786,[12],['dog'],1
2010_002793,[12],['dog'],1
2010_002794,[12],['dog'],1
2010_002805,[12],['dog'],1
2010_002808,[12],['dog'],1
2010_002813,[12],['dog'],1
2010_002817,"[12, 15, 18]","['dog', 'person', 'sofa']",3
2010_002824,[12],['dog'],1
2010_002856,[12],['dog'],1
2010_002857,[12],['dog'],1
2010_002884,[12],['dog'],1
2010_002887,[12],['dog'],1
2010_002901,[12],['dog'],1
2010_002907,[12],['dog'],1
2010_002924,[12],['dog'],1
2010_002938,[12],['dog'],1
2010_002960,[12],['dog'],1
2010_002972,[12],['dog'],1
2010_002979,[12],['dog'],1
2010_002980,"[12, 15]","['dog', 'person']",2
2010_002995,[12],['dog'],1
2010_003007,[12],['dog'],1
2010_003010,"[12, 15]","['dog', 'person']",2
2010_003019,[12],['dog'],1
2010_003043,"[12, 15]","['dog', 'person']",2
2010_003055,[12],['dog'],1
2010_003056,"[12, 15]","['dog', 'person']",2
2010_003060,[12],['dog'],1
2010_003071,[12],['dog'],1
2010_003077,[12],['dog'],1
2010_003082,[12],['dog'],1
2010_003086,[12],['dog'],1
2010_003098,[12],['dog'],1
2010_003114,"[12, 18]","['dog', 'sofa']",2
2010_003138,[12],['dog'],1
2010_003146,[12],['dog'],1
2010_003147,[12],['dog'],1
2010_003162,[12],['dog'],1
2010_003176,[12],['dog'],1
2010_003186,[12],['dog'],1
2010_003187,[12],['dog'],1
2010_003204,[12],['dog'],1
2010_003214,[12],['dog'],1
2010_003222,[12],['dog'],1
2010_003233,[12],['dog'],1
2010_003244,[12],['dog'],1
2010_003257,"[12, 15]","['dog', 'person']",2
2010_003269,[12],['dog'],1
2010_003285,[12],['dog'],1
2010_003300,[12],['dog'],1
2010_003301,[12],['dog'],1
2010_003321,[12],['dog'],1
2010_003331,"[12, 18]","['dog', 'sofa']",2
2010_003333,[12],['dog'],1
2010_003341,[12],['dog'],1
2010_003342,[12],['dog'],1
2010_003351,[12],['dog'],1
2010_003366,[12],['dog'],1
2010_003375,"[12, 15]","['dog', 'person']",2
2010_003391,[12],['dog'],1
2010_003397,[12],['dog'],1
2010_003406,[12],['dog'],1
2010_003411,[12],['dog'],1
2010_003436,[12],['dog'],1
2010_003439,[12],['dog'],1
2010_003465,[12],['dog'],1
2010_003477,[12],['dog'],1
2010_003479,[12],['dog'],1
2010_003493,[12],['dog'],1
2010_003506,[12],['dog'],1
2010_003513,[12],['dog'],1
2010_003522,[12],['dog'],1
2010_003554,[12],['dog'],1
2010_003560,"[12, 15]","['dog', 'person']",2
2010_003568,[12],['dog'],1
2010_003582,[12],['dog'],1
2010_003588,[12],['dog'],1
2010_003629,[12],['dog'],1
2010_003643,"[12, 15]","['dog', 'person']",2
2010_003653,[12],['dog'],1
2010_003670,"[12, 15, 17]","['dog', 'person', 'sheep']",3
2010_003673,"[12, 15]","['dog', 'person']",2
2010_003690,[12],['dog'],1
2010_003709,[12],['dog'],1
2010_003721,[12],['dog'],1
2010_003735,[12],['dog'],1
2010_003742,"[12, 17]","['dog', 'sheep']",2
2010_003784,[12],['dog'],1
2010_003791,[12],['dog'],1
2010_003826,[12],['dog'],1
2010_003837,[12],['dog'],1
2010_003852,[12],['dog'],1
2010_003859,"[12, 15]","['dog', 'person']",2
2010_003879,[12],['dog'],1
2010_003884,"[12, 15]","['dog', 'person']",2
2010_003891,[12],['dog'],1
2010_003920,[12],['dog'],1
2010_003938,[12],['dog'],1
2010_003958,[12],['dog'],1
2010_003961,"[12, 15]","['dog', 'person']",2
2010_003980,[12],['dog'],1
2010_003987,[12],['dog'],1
2010_003999,[12],['dog'],1
2010_004011,[12],['dog'],1
2010_004017,[12],['dog'],1
2010_004036,[12],['dog'],1
2010_004052,[12],['dog'],1
2010_004064,[12],['dog'],1
2010_004065,"[12, 17]","['dog', 'sheep']",2
2010_004089,"[12, 17]","['dog', 'sheep']",2
2010_004108,[12],['dog'],1
2010_004121,[12],['dog'],1
2010_004129,[12],['dog'],1
2010_004161,"[12, 15]","['dog', 'person']",2
2010_004162,[12],['dog'],1
2010_004165,"[12, 15]","['dog', 'person']",2
2010_004179,[12],['dog'],1
2010_004204,[12],['dog'],1
2010_004211,[12],['dog'],1
2010_004216,[12],['dog'],1
2010_004224,"[12, 16]","['dog', 'pottedplant']",2
2010_004227,[12],['dog'],1
2010_004248,[12],['dog'],1
2010_004279,[12],['dog'],1
2010_004296,[12],['dog'],1
2010_004297,"[12, 15]","['dog', 'person']",2
